,ID,Title,Unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,num_ratings,tot_rating,avg_rating
626,627,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,242,3.2266666666666666
627,628,Sleepers (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,169,594,3.514792899408284
628,629,Victor/Victoria (1982),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,77,257,3.3376623376623376
629,630,"Great Race, The (1965)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,102,3.2903225806451615
630,631,"Crying Game, The (1992)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,119,431,3.6218487394957983
631,632,Sophie's Choice (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,226,3.896551724137931
632,633,"Christmas Carol, A (1938)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,280,4.057971014492754
633,634,Microcosmos: Le peuple de l'herbe (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,90,3.75
634,635,"Fog, The (1980)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,63,2.739130434782609
635,636,Escape from New York (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91,295,3.241758241758242
636,637,"Howling, The (1981)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,38,115,3.026315789473684
637,638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,166,3.772727272727273
638,639,"Tin Drum, The (Blechtrommel, Die) (1979)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,148,3.7
639,640,"Cook the Thief His Wife & Her Lover, The (1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,82,248,3.024390243902439
640,641,Paths of Glory (1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33,139,4.212121212121212
641,642,"Grifters, The (1990)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,89,310,3.4831460674157304
642,643,The Innocent (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,12,3.0
643,644,"Thin Blue Line, The (1988)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,132,3.7714285714285714
644,645,Paris Is Burning (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,103,3.814814814814815
645,646,Once Upon a Time in the West (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,147,3.8684210526315788
646,647,Ran (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,70,287,4.1
647,648,"Quiet Man, The (1952)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,67,270,4.029850746268656
648,649,Once Upon a Time in America (1984),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,50,170,3.4
649,650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,255,3.5416666666666665
650,651,Glory (1989),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,171,697,4.076023391812866
651,652,Rosencrantz and Guildenstern Are Dead (1990),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,90,350,3.888888888888889
652,653,Touch of Evil (1958),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,34,133,3.911764705882353
653,654,Chinatown (1974),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,147,608,4.136054421768708
654,655,Stand by Me (1986),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,227,881,3.881057268722467
655,656,M (1931),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,44,176,4.0
656,657,"Manchurian Candidate, The (1962)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,131,558,4.259541984732825
657,658,Pump Up the Volume (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79,270,3.4177215189873418
658,659,Arsenic and Old Lace (1944),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,115,469,4.078260869565217
659,660,Fried Green Tomatoes (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153,576,3.764705882352941
660,661,High Noon (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,361,4.1022727272727275
661,662,Somewhere in Time (1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,82,281,3.426829268292683
662,663,Being There (1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,453,3.9051724137931036
663,664,"Paris, Texas (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,163,3.5434782608695654
664,665,Alien 3 (1992),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,100,283,2.83
665,666,Blood For Dracula (Andy Warhol's Dracula) (1974),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,12,2.4
666,667,Audrey Rose (1977),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,26,2.1666666666666665
667,668,Blood Beach (1981),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,13,2.1666666666666665
668,669,Body Parts (1991),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,21,1.6153846153846154
670,671,Bride of Frankenstein (1935),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,166,3.608695652173913
671,672,Candyman (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,177,2.723076923076923
672,673,Cape Fear (1962),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,86,303,3.5232558139534884
673,674,Cat People (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,139,2.8958333333333335
674,675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,192,3.5555555555555554
675,676,"Crucible, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,257,3.3376623376623376
676,677,Fire on the Mountain (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3.0
677,678,Volcano (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,219,615,2.808219178082192
678,679,Conan the Barbarian (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,326,3.046728971962617
680,681,Wishmaster (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,66,2.4444444444444446
681,682,I Know What You Did Last Summer (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,100,306,3.06
682,683,Rocket Man (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,118,2.4081632653061225
683,684,In the Line of Fire (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,169,641,3.7928994082840237
684,685,Executive Decision (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,157,527,3.356687898089172
685,686,"Perfect World, A (1993)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,184,3.68
686,687,McHale's Navy (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69,151,2.1884057971014492
687,688,Leave It to Beaver (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,81,1.8409090909090908
688,689,"Jackal, The (1997)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87,274,3.1494252873563218
689,690,Seven Years in Tibet (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,155,536,3.458064516129032
690,691,Dark City (1998),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,16,56,3.5
691,692,"American President, The (1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,164,595,3.6280487804878048
692,693,Casino (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,332,3.6483516483516483
693,694,Persuasion (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,178,4.045454545454546
694,695,Kicking and Screaming (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,38,2.923076923076923
695,696,City Hall (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,79,248,3.1392405063291138
696,697,"Basketball Diaries, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,137,3.425
697,698,"Browning Version, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,30,3.0
698,699,Little Women (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102,375,3.676470588235294
699,700,Miami Rhapsody (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,2.6
700,701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,40,4.0
701,702,Barcelona (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,53,160,3.018867924528302
702,703,Widows' Peak (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,68,3.5789473684210527
703,704,"House of the Spirits, The (1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,73,3.0416666666666665
704,705,Singin' in the Rain (1952),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,137,547,3.9927007299270074
705,706,Bad Moon (1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,16,2.6666666666666665
706,707,Enchanted April (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,275,3.9285714285714284
707,708,"Sex, Lies, and Videotape (1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101,351,3.4752475247524752
708,709,Strictly Ballroom (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,104,419,4.028846153846154
709,710,Better Off Dead... (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,282,3.569620253164557
710,711,"Substance of Fire, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,13,3.25
711,712,Tin Men (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,51,157,3.0784313725490198
712,713,Othello (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,260,3.611111111111111
713,714,Carrington (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,42,3.230769230769231
714,715,To Die For (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,87,285,3.2758620689655173
715,716,Home for the Holidays (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,58,183,3.1551724137931036
716,717,"Juror, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,82,231,2.817073170731707
717,718,In the Bleak Midwinter (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,59,3.6875
718,719,Canadian Bacon (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29,70,2.413793103448276
719,720,First Knight (1995),0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,86,260,3.0232558139534884
720,721,Mallrats (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,186,3.4444444444444446
721,722,Nine Months (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,170,2.9310344827586206
722,723,Boys on the Side (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34,107,3.1470588235294117
723,724,Circle of Friends (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,76,265,3.486842105263158
724,725,Exit to Eden (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,2.75
725,726,Fluke (1995),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,34,2.4285714285714284
726,727,Immortal Beloved (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,63,218,3.4603174603174605
727,728,Junior (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,45,136,3.022222222222222
728,729,Nell (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,282,3.4814814814814814
729,730,"Queen Margot (Reine Margot, La) (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,24,84,3.5
730,731,"Corrina, Corrina (1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,39,123,3.1538461538461537
731,732,Dave (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,180,657,3.65
732,733,Go Fish (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,48,3.2
733,734,Made in America (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,68,2.5185185185185186
734,735,Philadelphia (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,137,528,3.854014598540146
735,736,Shadowlands (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,78,307,3.9358974358974357
736,737,Sirens (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,59,176,2.983050847457627
737,738,Threesome (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,88,2.838709677419355
738,739,Pretty Woman (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,164,545,3.323170731707317
739,740,Jane Eyre (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,63,219,3.4761904761904763
740,741,"Last Supper, The (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58,200,3.4482758620689653
741,742,Ransom (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,267,973,3.644194756554307
742,743,"Crow: City of Angels, The (1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,76,1.9487179487179487
743,744,Michael Collins (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,92,318,3.4565217391304346
744,745,"Ruling Class, The (1972)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,62,3.875
745,746,Real Genius (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,436,3.6638655462184873
746,747,Benny & Joon (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,102,353,3.4607843137254903
747,748,"Saint, The (1997)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,316,987,3.1234177215189876
748,749,"MatchMaker, The (1997)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51,162,3.176470588235294
749,750,Amistad (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124,478,3.8548387096774195
750,751,Tomorrow Never Dies (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,180,617,3.4277777777777776
751,752,"Replacement Killers, The (1998)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,129,3.3076923076923075
752,753,Burnt By the Sun (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,89,3.7083333333333335
753,754,Red Corner (1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,57,193,3.3859649122807016
754,755,Jumanji (1995),0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,96,318,3.3125
755,756,Father of the Bride Part II (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,371,2.8984375
756,757,Across the Sea of Time (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,11,2.75
757,758,Lawnmower Man 2: Beyond Cyberspace (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21,36,1.7142857142857142
758,759,Fair Game (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,2.1818181818181817
759,760,Screamers (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,122,2.652173913043478
760,761,Nick of Time (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,134,3.0454545454545454
761,762,Beautiful Girls (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115,390,3.391304347826087
762,763,Happy Gilmore (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149,505,3.389261744966443
763,764,If Lucy Fell (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,80,2.7586206896551726
764,765,Boomerang (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,90,2.8125
765,766,Man of the Year (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,28,3.111111111111111
766,767,"Addiction, The (1995)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,24,2.1818181818181817
767,768,Casper (1995),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,160,3.076923076923077
768,769,Congo (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42,103,2.4523809523809526
769,770,Devil in a Blue Dress (1995),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,57,193,3.3859649122807016
770,771,Johnny Mnemonic (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41,108,2.6341463414634148
771,772,Kids (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,150,3.061224489795918
772,773,Mute Witness (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,50,2.9411764705882355
773,774,"Prophecy, The (1995)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,94,2.9375
774,775,Something to Talk About (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,26,72,2.769230769230769
775,776,Three Wishes (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,29,3.2222222222222223
776,777,Castle Freak (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1.25
777,778,Don Juan DeMarco (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,76,270,3.5526315789473686
778,779,Drop Zone (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,79,2.5483870967741935
779,780,Dumb & Dumber (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,207,3.0
780,781,French Kiss (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,84,280,3.3333333333333335
781,782,Little Odessa (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,26,2.6
782,783,Milk Money (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,37,101,2.72972972972973
783,784,Beyond Bedlam (1993),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1.0
784,785,Only You (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39,123,3.1538461538461537
785,786,"Perez Family, The (1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,37,2.642857142857143
786,787,Roommates (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,42,3.230769230769231
787,788,Relative Fear (1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5,1.6666666666666667
788,789,Swimming with Sharks (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,47,168,3.574468085106383
789,790,Tommy Boy (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,192,2.909090909090909
790,791,"Baby-Sitters Club, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,2.5
791,792,Bullets Over Broadway (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,320,3.7209302325581395
792,793,Crooklyn (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,3.5
793,794,It Could Happen to You (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,46,168,3.652173913043478
794,795,Richie Rich (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,2.4285714285714284
795,796,Speechless (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,36,111,3.0833333333333335
796,797,Timecop (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,96,3.096774193548387
797,798,Bad Company (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,2.2222222222222223
798,799,Boys Life (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,16,3.2
799,800,In the Mouth of Madness (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26,75,2.8846153846153846
800,801,"Air Up There, The (1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,2.8125
801,802,Hard Target (1993),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40,108,2.7
802,803,Heaven & Earth (1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,23,2.5555555555555554
803,804,Jimmy Hollywood (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,2.875
804,805,Manhattan Murder Mystery (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,98,3.6296296296296298
805,806,Menace II Society (1993),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50,173,3.46
806,807,Poetic Justice (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,25,2.7777777777777777
807,808,"Program, The (1993)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,88,2.838709677419355
808,809,Rising Sun (1993),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43,125,2.9069767441860463
809,810,"Shadow, The (1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,130,2.888888888888889
810,811,Thirty-Two Short Films About Glenn Gould (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,71,3.9444444444444446
811,812,Andre (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,56,3.111111111111111
812,813,"Celluloid Closet, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,218,3.892857142857143
813,814,"Great Day in Harlem, A (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5.0
814,815,One Fine Day (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,112,362,3.232142857142857
815,816,Candyman: Farewell to the Flesh (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,51,2.4285714285714284
816,817,Frisk (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,2.6666666666666665
817,818,Girl 6 (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,69,2.76
818,819,Eddie (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,108,2.7
819,820,Space Jam (1996),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,93,258,2.774193548387097
820,821,Mrs. Winterbourne (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,67,3.0454545454545454
821,822,Faces (1968),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,3.0
822,823,Mulholland Falls (1996),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,82,236,2.8780487804878048
823,824,"Great White Hype, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,135,2.7551020408163267
824,825,"Arrival, The (1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,83,252,3.036144578313253
825,826,"Phantom, The (1996)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,206,2.575
826,827,Daylight (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,158,2.7719298245614037
827,828,Alaska (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,2.6923076923076925
828,829,Fled (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,90,2.6470588235294117
829,830,Power 98 (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1.0
830,831,Escape from L.A. (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91,224,2.4615384615384617
831,832,Bogus (1996),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22,56,2.5454545454545454
832,833,Bulletproof (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,157,3.204081632653061
833,834,Halloween: The Curse of Michael Myers (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25,55,2.2
834,835,"Gay Divorcee, The (1934)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,58,3.8666666666666667
835,836,Ninotchka (1939),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,98,3.769230769230769
836,837,Meet John Doe (1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,98,3.92
837,838,In the Line of Duty 2 (1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2.75
838,839,Loch Ness (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,10,2.5
